,datetime_from,price,price1,price2,price3
641,2023-08-23 17:00:00,270.0,183.46,172.46,218.217
642,2023-08-23 18:00:00,280.0,182.18,186.08,236.435
643,2023-08-23 19:00:00,240.79,168.36,152.93,172.827
644,2023-08-23 20:00:00,172.82,147.75,128.69,140.21
645,2023-08-23 21:00:00,138.67,132.25,114.33,128.305
646,2023-08-23 22:00:00,133.82,139.1,121.75,131.805
647,2023-08-23 23:00:00,124.95,133.26,111.66,125.635
648,2023-08-24 00:00:00,118.05,125.05,108.26,122.676
649,2023-08-24 01:00:00,113.58,120.7,103.87,118.345
650,2023-08-24 02:00:00,118.31,121.96,101.26,119.295
651,2023-08-24 03:00:00,131.25,128.09,109.12,121.432
652,2023-08-24 04:00:00,139.99,143.93,119.87,134.085
653,2023-08-24 05:00:00,161.19,146.98,136.88,143.01
654,2023-08-24 06:00:00,160.45,137.73,133.74,137.729
655,2023-08-24 07:00:00,131.97,129.13,110.0,124.829
656,2023-08-24 08:00:00,115.51,119.52,100.69,115.324
657,2023-08-24 09:00:00,109.77,117.15,103.8,113.998
658,2023-08-24 10:00:00,113.4,120.34,105.14,108.995
659,2023-08-24 11:00:00,125.68,121.11,108.11,110.022
660,2023-08-24 12:00:00,144.5,125.87,113.51,112.139
661,2023-08-24 13:00:00,155.45,144.07,124.99,125.926
662,2023-08-24 14:00:00,209.83,163.19,142.13,135.846
663,2023-08-24 15:00:00,218.87,191.06,151.31,146.982
664,2023-08-24 16:00:00,254.94,203.16,185.72,173.214
665,2023-08-24 17:00:00,302.01,210.98,224.41,236.373
666,2023-08-24 18:00:00,313.36,209.99,232.63,255.623
667,2023-08-24 19:00:00,234.91,194.1,194.28,184.435
668,2023-08-24 20:00:00,173.5,172.41,152.26,152.26
669,2023-08-24 21:00:00,141.5,155.05,130.7,145.188
670,2023-08-24 22:00:00,105.24,146.15,127.5,118.854
671,2023-08-24 23:00:00,123.9,140.55,118.89,114.858
672,2023-08-25 00:00:00,119.24,128.08,112.16,111.438
673,2023-08-25 01:00:00,115.33,121.27,107.37,110.824
674,2023-08-25 02:00:00,98.75,122.04,106.11,110.422
675,2023-08-25 03:00:00,115.33,126.54,116.1,112.683
676,2023-08-25 04:00:00,124.22,139.03,129.16,119.251
677,2023-08-25 05:00:00,135.12,143.91,144.74,126.299
678,2023-08-25 06:00:00,139.42,138.98,142.21,124.14
679,2023-08-25 07:00:00,129.03,128.36,119.2,115.401
680,2023-08-25 08:00:00,116.67,118.53,107.11,109.411
681,2023-08-25 09:00:00,115.33,117.22,107.04,108.293
682,2023-08-25 10:00:00,107.29,118.21,112.87,102.99
683,2023-08-25 11:00:00,100.8,119.24,115.12,104.903
684,2023-08-25 12:00:00,121.37,122.3,122.42,107.624
685,2023-08-25 13:00:00,134.99,131.58,134.68,115.193
686,2023-08-25 14:00:00,151.03,151.15,148.55,135.517
687,2023-08-25 15:00:00,239.11,184.81,161.29,141.001
688,2023-08-25 16:00:00,301.83,208.61,197.96,180.692
689,2023-08-25 17:00:00,356.45,221.36,238.43,253.872
690,2023-08-25 18:00:00,350.63,216.56,245.31,236.316
691,2023-08-25 19:00:00,268.7,195.75,202.32,163.583
692,2023-08-25 20:00:00,199.79,175.46,156.03,137.996
693,2023-08-25 21:00:00,143.92,158.26,130.03,128.915
694,2023-08-25 22:00:00,114.06,139.98,110.77,125.085
695,2023-08-25 23:00:00,130.83,137.37,105.15,120.785
696,2023-08-26 00:00:00,118.28,129.41,99.59,116.556
697,2023-08-26 01:00:00,118.2,124.61,96.53,115.041
698,2023-08-26 02:00:00,95.72,123.99,91.39,114.546
699,2023-08-26 03:00:00,92.67,124.05,92.49,116.578
700,2023-08-26 04:00:00,95.48,127.68,95.66,117.468
701,2023-08-26 05:00:00,95.9,128.91,100.69,118.776
702,2023-08-26 06:00:00,98.3,122.84,95.05,114.658
703,2023-08-26 07:00:00,92.64,114.99,83.23,107.573
704,2023-08-26 08:00:00,75.23,107.62,68.79,101.46
705,2023-08-26 09:00:00,80.63,105.69,60.31,92.947
706,2023-08-26 10:00:00,81.93,104.69,62.44,86.757
707,2023-08-26 11:00:00,77.92,102.84,54.83,83.537
708,2023-08-26 12:00:00,65.59,104.56,61.67,87.018
709,2023-08-26 13:00:00,108.22,114.38,76.77,98.255
710,2023-08-26 14:00:00,110.43,124.0,105.1,108.48
711,2023-08-26 15:00:00,124.94,160.07,119.74,117.185
712,2023-08-26 16:00:00,211.01,189.66,143.38,135.05
713,2023-08-26 17:00:00,284.89,215.48,190.44,160.719
714,2023-08-26 18:00:00,313.65,207.75,199.93,167.127
715,2023-08-26 19:00:00,158.65,184.57,154.98,152.455
716,2023-08-26 20:00:00,122.98,165.43,127.94,131.668
717,2023-08-26 21:00:00,114.28,143.85,112.18,128.056
718,2023-08-26 22:00:00,102.39,135.1,109.38,128.966
719,2023-08-26 23:00:00,119.0,130.89,103.18,121.114
720,2023-08-27 00:00:00,122.95,122.86,97.91,117.54
721,2023-08-27 01:00:00,101.98,118.62,95.19,113.763
722,2023-08-27 02:00:00,97.34,115.07,90.75,111.996
723,2023-08-27 03:00:00,96.12,113.16,90.84,112.208
724,2023-08-27 04:00:00,97.27,110.54,91.74,111.465
725,2023-08-27 05:00:00,94.92,103.9,93.36,109.628
726,2023-08-27 06:00:00,94.1,95.06,89.39,103.432
727,2023-08-27 07:00:00,92.03,78.73,76.61,96.996
728,2023-08-27 08:00:00,60.0,66.23,58.42,92.268
729,2023-08-27 09:00:00,44.79,63.67,54.44,87.292
730,2023-08-27 10:00:00,79.98,62.56,51.86,77.711
731,2023-08-27 11:00:00,70.0,61.7,56.93,75.606
732,2023-08-27 12:00:00,80.35,69.47,64.15,79.33
733,2023-08-27 13:00:00,83.72,87.55,70.16,87.428
734,2023-08-27 14:00:00,107.81,109.43,98.35,101.173
735,2023-08-27 15:00:00,110.33,157.32,121.13,117.292
736,2023-08-27 16:00:00,139.8,207.05,155.99,141.075
737,2023-08-27 17:00:00,205.63,247.74,209.03,184.53
738,2023-08-27 18:00:00,283.84,250.98,218.2,190.262
739,2023-08-27 19:00:00,154.96,230.87,165.69,169.68
740,2023-08-27 20:00:00,164.22,194.34,130.68,140.476
741,2023-08-27 21:00:00,151.95,149.58,112.29,124.672
742,2023-08-27 22:00:00,115.0,123.8,118.34,116.016
743,2023-08-27 23:00:00,108.57,120.49,111.8,112.841
744,2023-08-28 00:00:00,105.46,112.85,104.29,110.104
745,2023-08-28 01:00:00,98.05,108.86,99.72,108.086
746,2023-08-28 02:00:00,96.0,111.29,98.75,108.506
747,2023-08-28 03:00:00,101.5,122.66,108.03,111.406
748,2023-08-28 04:00:00,114.93,138.59,125.0,123.14
749,2023-08-28 05:00:00,148.18,140.2,138.86,134.534
750,2023-08-28 06:00:00,143.96,131.54,137.74,134.996
751,2023-08-28 07:00:00,124.43,125.39,118.38,127.927
752,2023-08-28 08:00:00,116.66,117.2,106.51,121.126
753,2023-08-28 09:00:00,114.94,116.14,104.3,116.115
754,2023-08-28 10:00:00,105.09,116.61,106.44,111.002
755,2023-08-28 11:00:00,103.99,115.78,105.95,108.587
756,2023-08-28 12:00:00,112.01,118.44,117.23,109.321
757,2023-08-28 13:00:00,146.92,127.69,128.6,115.425
758,2023-08-28 14:00:00,169.02,160.99,154.05,123.097
759,2023-08-28 15:00:00,234.7,236.7,183.83,134.158
760,2023-08-28 16:00:00,298.33,255.86,227.55,174.545
761,2023-08-28 17:00:00,338.1,263.03,276.2,204.025
762,2023-08-28 18:00:00,377.18,263.35,281.75,210.622
763,2023-08-28 19:00:00,202.05,245.37,220.82,187.763
764,2023-08-28 20:00:00,123.72,190.09,162.33,132.238
765,2023-08-28 21:00:00,112.3,155.32,132.03,125.075
766,2023-08-28 22:00:00,107.46,127.25,120.55,115.507
767,2023-08-28 23:00:00,105.46,122.86,113.85,111.287
768,2023-08-29 00:00:00,100.32,114.87,108.89,109.369
769,2023-08-29 01:00:00,97.8,110.36,106.9,108.599
770,2023-08-29 02:00:00,100.6,111.64,105.21,109.605
771,2023-08-29 03:00:00,105.9,123.31,114.24,114.54
772,2023-08-29 04:00:00,120.94,139.74,128.32,132.267
773,2023-08-29 05:00:00,147.14,142.78,141.3,142.709
774,2023-08-29 06:00:00,162.89,131.25,137.11,140.254
775,2023-08-29 07:00:00,152.6,125.09,115.6,134.001
776,2023-08-29 08:00:00,130.0,117.43,99.42,126.208
777,2023-08-29 09:00:00,115.4,113.78,92.77,121.032
778,2023-08-29 10:00:00,110.27,112.53,93.42,116.909
779,2023-08-29 11:00:00,101.73,109.83,93.12,114.756
780,2023-08-29 12:00:00,99.09,110.89,105.51,115.646
781,2023-08-29 13:00:00,104.65,124.24,124.23,121.146
782,2023-08-29 14:00:00,110.17,146.87,143.34,128.324
783,2023-08-29 15:00:00,133.58,206.91,174.11,138.225
784,2023-08-29 16:00:00,294.89,241.38,215.14,174.828
785,2023-08-29 17:00:00,384.82,267.74,264.89,214.195
786,2023-08-29 18:00:00,380.0,258.09,264.63,247.664
787,2023-08-29 19:00:00,136.68,213.27,196.51,161.206
788,2023-08-29 20:00:00,122.08,160.45,144.76,135.323
789,2023-08-29 21:00:00,106.0,131.12,117.74,122.898
790,2023-08-29 22:00:00,100.12,117.8,106.36,120.633
791,2023-08-29 23:00:00,100.0,115.72,104.07,116.698
792,2023-08-30 00:00:00,96.36,108.31,95.7,115.175
793,2023-08-30 01:00:00,94.17,104.14,92.32,114.38
794,2023-08-30 02:00:00,95.79,105.95,90.91,115.433
795,2023-08-30 03:00:00,97.05,114.06,104.54,118.344
796,2023-08-30 04:00:00,125.51,129.67,121.39,127.017
797,2023-08-30 05:00:00,142.1,135.38,142.26,136.279
798,2023-08-30 06:00:00,139.46,126.09,141.31,135.991
799,2023-08-30 07:00:00,124.6,116.89,118.89,123.869
800,2023-08-30 08:00:00,112.44,106.87,104.57,113.699
801,2023-08-30 09:00:00,107.36,103.71,97.83,108.231
802,2023-08-30 10:00:00,85.54,102.79,89.72,105.105
803,2023-08-30 11:00:00,71.09,100.43,89.54,103.778
804,2023-08-30 12:00:00,65.93,98.97,99.68,106.051
805,2023-08-30 13:00:00,92.76,108.53,118.6,115.661
806,2023-08-30 14:00:00,95.0,131.35,135.11,124.615
807,2023-08-30 15:00:00,125.97,173.01,179.61,135.553
808,2023-08-30 16:00:00,152.94,219.58,219.53,167.649
809,2023-08-30 17:00:00,350.33,256.77,264.58,232.797
810,2023-08-30 18:00:00,197.56,249.78,268.38,264.707
811,2023-08-30 19:00:00,134.4,186.39,196.68,162.42
812,2023-08-30 20:00:00,119.49,142.64,146.51,138.921
813,2023-08-30 21:00:00,101.59,121.98,120.93,130.868
814,2023-08-30 22:00:00,96.31,112.97,107.59,122.731
815,2023-08-30 23:00:00,114.0,110.97,104.43,120.052
816,2023-08-31 00:00:00,91.44,104.53,97.79,116.401
817,2023-08-31 01:00:00,112.0,100.28,93.38,106.101
818,2023-08-31 02:00:00,112.1,103.04,95.96,108.88
819,2023-08-31 03:00:00,115.27,111.69,103.78,113.102
820,2023-08-31 04:00:00,129.27,129.26,124.12,123.477
821,2023-08-31 05:00:00,152.29,133.01,142.88,133.41
822,2023-08-31 06:00:00,154.1,124.38,145.05,130.625
823,2023-08-31 07:00:00,127.42,116.89,130.78,120.738
824,2023-08-31 08:00:00,107.48,107.57,116.89,109.124
825,2023-08-31 09:00:00,96.09,104.25,111.01,101.83
826,2023-08-31 10:00:00,90.06,101.47,106.79,98.864
827,2023-08-31 11:00:00,92.42,98.51,102.92,98.73
828,2023-08-31 12:00:00,93.53,98.12,106.72,97.419
829,2023-08-31 13:00:00,113.6,109.81,120.02,109.043
830,2023-08-31 14:00:00,123.84,128.99,133.48,124.556
831,2023-08-31 15:00:00,119.09,167.63,178.99,141.772
832,2023-08-31 16:00:00,155.8,219.55,284.88,182.761
833,2023-08-31 17:00:00,362.58,266.08,354.74,288.226
834,2023-08-31 18:00:00,189.99,251.72,364.28,273.312
835,2023-08-31 19:00:00,161.72,178.86,162.94,177.83
836,2023-08-31 20:00:00,134.99,141.11,126.35,139.216
837,2023-08-31 21:00:00,120.0,117.14,109.23,130.886
838,2023-08-31 22:00:00,98.9,119.39,100.81,123.311
839,2023-08-31 23:00:00,109.57,116.88,106.43,119.871
840,2023-09-01 00:00:00,93.29,109.59,94.38,116.343
841,2023-09-01 01:00:00,92.12,106.16,98.15,113.423
842,2023-09-01 02:00:00,92.13,108.0,100.34,112.67
843,2023-09-01 03:00:00,96.04,112.67,107.43,116.119
844,2023-09-01 04:00:00,112.05,124.11,121.02,125.773
845,2023-09-01 05:00:00,128.85,129.59,140.7,130.163
846,2023-09-01 06:00:00,127.85,125.55,140.99,127.127
847,2023-09-01 07:00:00,110.65,115.76,126.01,118.663
848,2023-09-01 08:00:00,101.62,106.54,111.25,111.981
849,2023-09-01 09:00:00,96.52,104.71,105.43,107.961
850,2023-09-01 10:00:00,92.02,102.65,101.04,102.855
851,2023-09-01 11:00:00,88.9,98.68,97.31,105.78
852,2023-09-01 12:00:00,88.22,98.83,98.85,108.173
853,2023-09-01 13:00:00,91.54,107.65,112.04,115.99
854,2023-09-01 14:00:00,111.34,116.71,120.39,122.605
855,2023-09-01 15:00:00,133.04,147.97,154.96,127.597
856,2023-09-01 16:00:00,200.81,212.81,236.87,167.002
857,2023-09-01 17:00:00,362.17,248.53,351.48,258.413
858,2023-09-01 18:00:00,264.02,222.64,308.01,237.328
859,2023-09-01 19:00:00,167.24,186.2,150.02,156.988
860,2023-09-01 20:00:00,119.0,142.04,125.06,127.573
861,2023-09-01 21:00:00,115.32,124.72,108.47,118.848
862,2023-09-01 22:00:00,107.46,126.89,111.25,118.089
863,2023-09-01 23:00:00,102.7,125.15,119.47,113.887
864,2023-09-02 00:00:00,100.76,117.37,100.82,110.388
865,2023-09-02 01:00:00,99.68,114.99,101.12,103.512
866,2023-09-02 02:00:00,99.92,112.89,100.19,99.162
867,2023-09-02 03:00:00,97.55,112.32,101.59,100.666
868,2023-09-02 04:00:00,100.16,112.63,109.49,100.0
869,2023-09-02 05:00:00,101.09,108.33,114.38,105.311
870,2023-09-02 06:00:00,100.22,99.81,109.99,102.202
871,2023-09-02 07:00:00,94.58,85.98,92.87,95.718
872,2023-09-02 08:00:00,89.77,72.65,76.34,89.094
873,2023-09-02 09:00:00,79.9,68.65,74.38,79.018
874,2023-09-02 10:00:00,76.0,64.51,80.03,71.289
875,2023-09-02 11:00:00,62.99,61.05,73.22,65.942
876,2023-09-02 12:00:00,55.35,61.14,75.92,67.146
877,2023-09-02 13:00:00,69.4,72.98,100.24,83.34
878,2023-09-02 14:00:00,80.01,92.64,111.88,97.274
879,2023-09-02 15:00:00,93.45,115.14,131.78,110.998
880,2023-09-02 16:00:00,110.0,130.65,186.35,133.103
881,2023-09-02 17:00:00,142.1,165.93,316.68,167.8
882,2023-09-02 18:00:00,148.48,151.87,276.81,173.025
883,2023-09-02 19:00:00,115.7,136.34,157.37,143.254
884,2023-09-02 20:00:00,105.64,125.1,124.27,117.765
885,2023-09-02 21:00:00,97.34,119.72,111.03,110.929
886,2023-09-02 22:00:00,105.28,118.41,105.89,102.613
887,2023-09-02 23:00:00,100.94,115.35,102.12,101.576
888,2023-09-03 00:00:00,100.29,106.13,96.33,95.489
889,2023-09-03 01:00:00,99.25,101.75,93.24,90.939
890,2023-09-03 02:00:00,98.41,98.22,92.09,87.852
891,2023-09-03 03:00:00,96.84,90.86,92.6,88.618
892,2023-09-03 04:00:00,95.92,88.36,95.17,90.524
893,2023-09-03 05:00:00,92.55,80.22,101.06,90.986
